Ca;Co;Cu;NO3;I;SO4;Cl;B;Zn;Mn;Mo;Fe;K;Mg;Na;PO4;NH4;Al;Ni;chlorophyll_percent;node_count;side_shoots_count;plant_height;true_leaves_count;reproduction_coefficient
1.6067958471184518e-05;2.49716621170496e-06;4.490387679301259e-05;2.3747855675225748e-05;4.961437333883745e-06;7.245982868476289e-05;1.1159299995724749e-05;6.083195000077717e-05;2.810497501668892e-05;1.7349605035502205e-05;3.797515229193175e-05;8.014457762229537e-05;3.920935769045728e-05;7.507696492110558e-05;1.254862967991507e-05;7.727714196650791e-05;2.3693332490664865e-05;6.773931298888729e-05;5.6578155484099634e-05;0.1;39;32;26;30;100401
4.738084349601387e-05;4.145208293901811e-05;8.421660300613832e-05;2.3000045254839982e-05;5.720931541964625e-07;6.513198972262394e-05;2.024621836388314e-05;8.901151363098093e-05;8.590463297066561e-05;7.672737192820589e-06;1.0638840541407736e-05;4.951715922466664e-05;6.092226627693547e-05;2.7490833748224075e-05;7.167977166993707e-05;5.9491602091887154e-05;3.248241097485547e-05;2.53714880423156e-06;7.501502812985177e-05;0.1;40;28;28;45;100391
2.7993389694594286e-05;9.548652806631942e-05;7.378969166957686e-05;5.543540525114007e-05;6.117207462343523e-05;4.196000624277899e-05;2.477309895011575e-05;3.559726786512616e-05;7.578461104643691e-05;1.4393488629755869e-06;1.1607264050691623e-05;4.600264202175275e-06;4.072880231897014e-06;8.554605840110073e-05;7.036578593800238e-05;4.741738290873252e-05;9.783416065100148e-06;4.916158751168324e-05;4.734717707805657e-05;0.1;42;24;33;40;100381
9.310276780589922e-06;8.972157579533268e-05;9.004180571633305e-05;6.33101457273268e-05;3.390297910487007e-05;3.492095746126609e-05;7.259556788702394e-05;8.971102599525771e-05;8.870864242651173e-05;7.798755458576239e-05;6.420316461542877e-05;8.413996499504884e-06;1.6162871409461376e-05;8.985541885270793e-05;6.0642905965959e-05;9.197051616629648e-07;1.014715428660321e-05;6.635017691080558e-05;5.061583846218688e-07;0.1;52;38;33;41;100378
3.990027038701303e-05;5.476163882203134e-06;3.351972416459009e-05;8.028534485980115e-05;4.632023004602859e-07;3.334991716911442e-05;3.9816869359094336e-05;5.373956029379229e-05;9.198556164127606e-05;3.4634599436596125e-05;3.469532018962277e-05;7.375012481097485e-05;4.522179408898072e-05;2.24604822939982e-05;4.524395161326935e-05;1.4085702037979988e-05;1.7638698650622333e-05;4.983677727394798e-05;4.18925449504548e-05;0.1;33;28;26;38;100377
6.648077585802446e-05;2.861808707979073e-05;1.989168137372247e-05;9.363525578249854e-05;1.8524576745955868e-06;4.3777727188956896e-05;2.1626992461793784e-06;4.8359304810432905e-05;5.010473777944182e-05;3.21662471394747e-05;1.3216177752502367e-05;3.763875377344753e-05;6.72262939932566e-05;7.823958086444592e-05;5.307506023881423e-05;5.898343944397556e-05;2.006163711246527e-05;2.8733033322764945e-05;1.618956100523584e-05;0.1;37;24;32;40;100370
8.258534343389648e-05;3.1308316935135206e-05;3.841601830924817e-05;9.094771083678908e-05;8.369034453166549e-05;6.6504811238256e-05;2.6680378209225133e-05;1.1704148268844353e-05;1.6058822680113716e-06;1.0701067260442089e-05;2.925964436239428e-05;5.517900635794957e-05;6.400008275238689e-06;1.36227778318449e-05;1.8108070230794105e-05;6.319820929833062e-05;6.157897989801245e-05;5.5076572637215294e-05;2.505014246959396e-05;0.1;36;25;31;35;100369
3.725332737595509e-05;6.8713677723960976e-06;3.695741994267732e-05;4.6423851973922495e-05;7.227377522388047e-05;6.56729484721608e-05;7.087656552291543e-05;8.363681876857099e-07;2.176673995805361e-05;6.616842883998565e-05;4.839893681797472e-05;5.313475668345947e-07;8.044946424318224e-05;7.728095732903375e-05;5.484191629935627e-05;6.646332577627212e-06;7.665150495325847e-05;5.83713587731364e-05;7.819599771579592e-05;0.1;51;39;40;44;100362
7.474709381337565e-05;3.6683202890597903e-06;2.524369443440208e-05;7.133495858845524e-05;8.952068376871993e-05;5.116774421156661e-05;5.3211348526531565e-05;1.0717201133977606e-05;4.4741236682345466e-05;5.326172664550232e-05;2.4247050363472968e-05;2.6924323094938097e-05;3.772841631046227e-05;2.007119777772637e-06;3.220791655831783e-05;2.1144800699654467e-05;3.274973521779147e-05;1.1976213181925124e-05;8.90527280739895e-05;0.1;38;28;28;38;100361
3.1137633690532384e-05;2.02702056730526e-06;7.682759477995226e-05;4.010098197729668e-05;8.161255736539539e-05;7.083729960227264e-05;8.28744265728477e-05;2.856586695828828e-05;1.8510873042784527e-05;9.719056826516706e-05;7.173277870408695e-05;8.340422679266703e-05;1.3133373709933727e-06;3.544616202958866e-05;7.428166905773317e-05;7.798283298998332e-06;5.673399295689357e-05;4.290727674550032e-05;1.7616507141107296e-06;0.1;48;40;33;33;100331
2.0229394915820364e-05;3.867070570439779e-05;5.115020562039763e-06;3.977934409290982e-05;5.117074471147009e-05;4.832942849663252e-05;3.827841004030406e-05;8.391466080707525e-05;1.4532669242050413e-05;5.05696743781374e-05;6.20414169565543e-06;7.115567887790975e-06;5.738658496770964e-05;5.6601842488782096e-05;8.78033512844457e-05;5.578736756600732e-05;9.597910204048504e-05;4.869484839992977e-06;9.800768478074108e-06;0.1;46;27;35;41;100298
4.213570022770702e-05;7.375823015888915e-05;2.3877714576830235e-05;1.1047411313139468e-05;3.546221576407765e-05;2.8723899165408176e-05;2.963081204559901e-05;2.3360775104991e-05;4.209318963636189e-06;1.7873934733413811e-06;9.877223897360316e-05;4.277731337358624e-05;3.843266471596817e-05;6.796472826930699e-05;2.182538878650642e-05;9.499611839502254e-05;7.863450144155521e-05;8.941100231225952e-06;4.175807757849284e-05;0.1;46;29;30;37;100292
7.271628097401384e-05;9.807611743888516e-05;1.5569259775593292e-05;2.2566458305205507e-05;2.117981498815027e-05;7.925397676213368e-05;1.869072964501181e-05;6.665982982330609e-06;9.985608065856286e-05;2.4817211445149142e-06;8.352440601588657e-05;3.653668415506528e-05;8.416154597578154e-05;5.54620491211145e-05;9.0163122948636e-05;9.261929864146268e-05;9.098181280775996e-07;7.541217599278827e-06;2.5035872957085548e-05;0.1;50;32;33;52;100265
4.406586157038139e-06;1.8527685033354004e-05;5.412701109416781e-05;6.45572181427428e-05;4.55851579486688e-06;9.459708898455992e-05;8.421653766503811e-05;2.9661248215709315e-05;7.718753022646796e-06;1.698870732190573e-05;1.2694441375497268e-05;1.2328377929894685e-05;5.185616886657339e-05;2.458474424934003e-05;3.581397165291445e-05;9.895053333843224e-05;6.843142489253448e-05;9.489806670470014e-05;1.425565550331156e-05;0.1;40;33;30;40;100263
1.8616503574607024e-05;1.2566114557958276e-05;1.383785625419184e-05;7.481617990286962e-05;4.696542569516236e-05;7.829341727398673e-05;7.462548943502055e-05;6.0461271350522167e-05;6.863666065786796e-05;1.83557243791418e-06;3.11777646805022e-05;6.378221792594103e-05;9.344953486244202e-07;3.297694368259341e-06;8.518879824703833e-05;6.840248616920719e-05;2.65369733120344e-05;6.87962840118709e-05;7.924566691392634e-05;0.1;43;35;32;44;100261
7.253263907358782e-05;8.363785774103994e-05;9.744393106384754e-05;9.756019191566524e-05;6.527675756646389e-06;8.218393227529026e-05;6.463099336573813e-05;6.473421343730912e-05;1.283499266146948e-05;6.501871664456534e-05;9.824825806012478e-05;9.11818569539447e-05;4.3913066080485055e-05;3.994797328609434e-06;3.622934900002049e-05;8.263903116005553e-05;7.01499101465166e-05;4.5934365559395645e-05;5.51015351588311e-06;0.3;55;43;37;50;100243
5.166604958019403e-05;3.851407363115795e-05;5.700659464969238e-06;3.807837345921097e-05;9.032066679157894e-05;2.098299628630318e-06;4.746481577818049e-05;9.311580911106224e-05;3.948409997650211e-05;4.281756874621504e-05;5.785600551991199e-05;4.629373335771835e-05;1.6860169123755244e-05;1.8555539069860403e-06;6.098116579787017e-05;9.208065870078122e-05;1.0636413302716564e-05;2.109527192527534e-05;3.7022948582497353e-05;0.1;44;28;26;36;100239
6.17740500624998e-05;1.4070783082557426e-05;9.45161457177897e-05;9.330940731098543e-05;2.2550310252096264e-05;6.144212982230296e-05;2.800531947245844e-06;9.317885430511742e-05;5.2298730819170974e-05;4.3223151417779e-06;3.424999930081374e-05;7.68494618612342e-06;3.929444393733599e-05;6.699263421613231e-05;4.698899080414396e-05;3.837221747194545e-05;1.191570455404648e-05;2.449390456936564e-05;1.0014328773835113e-05;0.1;34;25;32;34;100228
6.313016032445307e-06;6.277570772615967e-05;1.4462833812344744e-05;5.038971982925826e-05;1.5574693185344425e-05;1.2807850898487928e-05;1.2168345382033153e-06;6.302388123829044e-05;3.590226166900861e-05;1.051882848789717e-05;3.2283777773130984e-05;1.6894409145158496e-05;9.416948315016597e-05;3.2000488576134816e-05;3.339535232893899e-05;8.398580033995856e-05;6.477557612860042e-05;7.101716074030014e-05;6.360018039889606e-05;0.1;41;25;31;43;100225
2.022731817420304e-05;2.1393378280104726e-05;5.803768842941093e-07;3.0095771555867247e-05;7.489176404785196e-05;7.941627088376095e-05;2.0246754209575004e-05;9.590439968714076e-05;5.024027934801268e-05;9.169787490185028e-05;7.067652818616311e-05;7.224334230224131e-05;8.504362130607112e-06;2.1999112689693068e-05;8.814833294472635e-07;7.161276404767375e-05;3.4443828842851004e-05;7.866525160763468e-05;3.389362199370263e-05;0.1;50;40;26;32;100222
5.541697216110001e-05;5.588408709546665e-05;7.070311693228844e-05;1.7748183499101178e-05;2.5222313423061884e-05;8.107304652304128e-05;9.47170616843394e-05;1.3593274736732064e-05;4.976495545052182e-05;2.1417625273958687e-05;6.0073168354982445e-06;3.255033381261354e-05;1.4368762518421275e-05;7.099330734342463e-05;5.337254136714445e-05;1.438344709903109e-05;9.241588405514368e-07;8.081570490242127e-05;1.7619440616424753e-05;0.1;37;32;24;36;100219
2.41893828258839e-05;1.240403627731479e-06;4.687679654645059e-05;3.012652607600004e-05;5.983574842977588e-05;2.972378077086172e-05;2.999191115069847e-05;7.431931987316034e-05;4.814283597835345e-06;9.028949951919873e-05;8.522638743911816e-05;6.678046832264066e-05;5.932215701073844e-05;8.923024981396523e-05;1.8533017952871445e-05;7.896916219082862e-06;2.395101699095381e-05;7.945782787001903e-05;3.4670266726483323e-06;0.1;46;39;31;26;100212
7.087656323456546e-05;2.489435247968728e-05;3.244382286350662e-05;3.3421533726011464e-05;2.57424097472162e-06;3.4104787283062355e-05;8.033045735180336e-05;8.972984957497386e-05;5.182183156359275e-05;4.555016952192203e-05;3.0824618699370257e-06;8.792043375853827e-05;1.301021342587272e-06;9.447500802102118e-05;4.892162486880907e-05;3.419344935747266e-05;9.2421843484266e-05;2.4390993110096738e-06;5.814248948690872e-05;0.1;46;33;29;44;100208
1.7441054321641502e-05;5.8903894060834056e-05;2.5425240261454383e-05;2.589984545280997e-05;4.883381439953187e-05;6.526890393409258e-05;1.2130470456516364e-05;1.7551145246549616e-05;2.471747445945176e-05;9.737482141179606e-05;3.9715249994292034e-05;5.989900906310265e-05;2.415428127159779e-05;4.904595251574879e-05;7.411917438595806e-06;3.474214592232694e-06;4.687335268214602e-05;3.9865928751841207e-05;1.3688031969182769e-05;0.1;39;29;23;26;100205
9.491793682166971e-06;9.988926120332906e-05;3.2663924942591094e-05;7.481839120488464e-05;8.066650530268164e-05;8.580232710072292e-05;9.976282974021566e-05;2.4149648525686785e-05;4.035082685969971e-06;4.11191517994586e-05;1.3008066982894696e-05;2.2425889162055126e-06;3.604268271414861e-05;7.837382510752365e-05;5.661806912250709e-05;3.1277798921035406e-05;6.543420054927197e-05;2.320181803088108e-05;1.4381446072085024e-06;0.1;49;34;37;43;100204
1.6704178133815263e-05;7.176455863427427e-05;7.549787331491633e-05;8.897553586933838e-06;8.61249385183065e-05;8.131050471108439e-05;3.340300657743445e-06;9.108441488005149e-06;4.9126893891852325e-06;3.347435317993622e-05;5.092889906799262e-05;5.323477279546288e-05;2.6766675976944268e-05;9.115968865602744e-05;3.682627898719132e-05;4.55501559653525e-06;3.002271115413864e-05;5.311094225441555e-05;4.08221822588232e-05;0.1;43;31;32;27;100203
5.993635517382656e-05;4.1875899048265496e-05;4.318436923120297e-05;5.393258284087121e-06;5.165465103892623e-05;5.047394753803517e-05;1.4954931855694452e-05;1.0383938611092758e-05;1.235724905994905e-05;1.0102824649125852e-05;6.097081955367598e-05;1.9648265240291864e-05;2.5143015218746347e-05;1.7357214415143975e-05;9.578353044485032e-05;8.546174631518355e-05;2.304948373515209e-05;3.27566293922126e-05;2.098928423049972e-05;0.1;38;22;27;33;100200
3.424328083823768e-05;9.981978792878576e-05;3.504663531058273e-07;2.762975580841509e-06;8.238405151711939e-05;1.9946268683305204e-05;6.076926839624086e-06;2.3714807323650223e-05;4.2610015398086025e-05;7.305662704334048e-05;6.243355265512055e-05;2.3762121756042044e-05;5.032704481005844e-05;9.262141053985688e-05;8.150077769837578e-05;3.231897848317934e-05;9.822645613556964e-05;7.08620400435131e-05;6.244935566678178e-06;0.1;56;31;38;45;100193
6.65784401468871e-05;2.862243072399944e-05;4.60102626557688e-05;1.9344722801193748e-05;2.1037208152983577e-05;2.3047088406607408e-06;8.967465499077446e-05;2.107066650749062e-05;2.275338769364633e-05;2.7960143264513185e-05;1.2740807169542902e-05;6.392628831813629e-05;7.514295317758657e-06;1.3420242632635028e-05;6.447567265900929e-05;3.396606204814428e-05;7.079478267011891e-05;5.57424744670142e-05;2.5602117306151307e-05;0.1;33;23;22;37;100179
2.370772875562146e-05;3.236627810358003e-05;4.813103785582933e-05;5.966629069324816e-05;2.873536617419968e-05;5.92486404631925e-05;2.9778707322929887e-05;5.549072107106068e-06;2.527549831908949e-07;1.011510579184286e-05;7.922507001640183e-05;9.614313123833372e-05;4.269661992812193e-05;5.126839534499428e-05;1.4684816907342614e-05;5.5103135268015705e-05;1.4465490200697684e-05;6.1121433119883e-05;9.33258667580854e-05;0.1;41;35;31;32;100176
2.954196861149328e-06;4.3393524963137376e-05;2.7783289956465432e-05;8.699059338903209e-05;6.049408131977551e-05;6.140907379757017e-05;5.3191069688130246e-05;9.1850337229201e-06;4.4501868372535526e-05;9.995051897085166e-05;8.352292908460148e-05;8.93459054167116e-05;8.232263592464995e-05;1.0304169343098268e-05;2.274482540647996e-05;3.121651356409627e-07;3.0351012487811147e-05;1.0860740234649258e-05;4.72793345301583e-05;0.1;46;39;33;38;100175
1.5202485312864812e-05;6.134962711066816e-06;7.807615860684398e-05;4.598004237693202e-05;5.816379550547579e-06;9.948663171697672e-05;5.778056099636664e-06;6.950352288585532e-05;9.836789252634136e-05;2.391801042159256e-05;1.4224936868719618e-05;1.213849394224289e-05;3.032751475675956e-05;1.0104581101064667e-05;6.921613416941319e-05;6.22917981300627e-06;5.094221281497897e-05;9.966968538529768e-05;8.139702695060189e-05;0.1;37;30;30;41;100172
2.044667201975755e-05;9.326819023605022e-05;2.6449287334747853e-05;1.4989429532815811e-05;8.99672788609609e-06;5.633837406661656e-05;1.137624624806518e-05;1.3877588411263076e-05;3.0003048059549664e-05;2.8165300968446385e-05;6.042395103321423e-05;8.167452794726816e-05;7.613496562028924e-05;2.6248445471647675e-05;2.4531049798598e-05;9.657915301069676e-05;8.236241591960125e-07;8.797205330602159e-05;1.9972851912240497e-05;0.1;42;31;24;36;100172
3.0115901978544536e-05;5.7822978616951374e-05;4.981296741839804e-05;5.795363691499811e-05;2.86660581287023e-05;3.6695783181699527e-05;8.38979606289093e-06;5.227637227220572e-06;2.5345712967301627e-05;7.424685933054576e-06;1.037747086347407e-05;8.129284053939371e-05;3.88736970166893e-06;6.589427939347427e-05;2.7255774881540053e-05;8.715456807081265e-05;4.849922845774996e-05;3.0557645932782575e-05;5.1763893568943454e-05;0.1;36;21;27;33;100171
9.40746723077666e-05;7.504943844950966e-05;1.2434388661020092e-07;7.656132840221653e-05;7.397949926578588e-05;9.730960155522997e-07;3.696042976137646e-05;6.067476903255307e-05;4.527506518580359e-05;7.779861187205074e-05;4.25458332634434e-05;1.5386296945383706e-05;9.764156242738286e-05;2.4203999277604665e-05;7.176923105413323e-05;1.4315631166407195e-05;3.290126137839327e-05;4.420276084304238e-05;1.922320045270639e-05;0.1;48;30;35;49;100169
9.945642566845248e-05;6.791716995379929e-05;7.4074907210447745e-06;9.928321316819754e-05;4.0789423678019045e-05;2.8740253384548253e-05;5.578791835778856e-05;3.043075918208644e-05;8.645750712015232e-06;1.4283430791767194e-07;4.495833529202623e-05;8.368634222265923e-05;5.723151856300766e-05;9.99207298943441e-05;2.868466456472e-05;2.804550647600553e-05;1.597494602339442e-05;1.6406358826533518e-05;2.8518659601004784e-05;0.1;41;30;35;42;100157
3.971835296184548e-05;6.680851365706462e-05;2.04984295415821e-05;2.931477302610133e-05;8.963358185211198e-05;1.3001923510736035e-06;8.550853085446808e-06;2.078862551460273e-05;2.653220387381972e-06;1.814354350897973e-05;5.830415609696922e-05;4.2142455059249794e-05;8.92671711076975e-05;8.174435617384409e-05;3.41817351697876e-05;2.594234334312925e-05;3.796924081672669e-05;5.902949425148078e-05;2.6806364082287627e-05;0.1;42;26;34;34;100151
4.9295697165586005e-05;3.301559503156044e-05;1.0680070400236364e-05;9.534028793820952e-05;6.022694490029745e-06;2.976502775682805e-05;2.980662011700041e-05;3.204012861402149e-05;1.6428684327240927e-05;7.831614309236973e-05;1.2249786196598925e-05;6.349066591531629e-05;1.2384602670581746e-05;7.053563759295656e-06;9.094295036858766e-05;1.901287663187057e-05;8.212501545597044e-05;5.4463087110713584e-05;7.78565196087696e-06;0.1;36;24;30;38;100149
2.1400711317387423e-05;4.755265216261934e-05;3.181752095087032e-05;2.6670343063721427e-05;9.669850180280377e-05;1.600741054867306e-05;7.873258374573954e-05;9.84164959483215e-05;1.990148374007783e-06;6.99027414042095e-05;2.5291180555628712e-05;4.0487824328304446e-06;4.028895789566308e-05;9.352178101708753e-05;1.1765094366997689e-06;5.878856919297817e-05;5.013964785953244e-05;8.733841643710475e-05;8.400171452062567e-06;0.1;51;36;31;34;100141
9.498664497731213e-06;3.207644140217002e-05;3.871553940539832e-05;6.2259379656269e-05;1.5813264571936458e-05;8.606044903497096e-05;4.475422354662743e-05;9.170217118805566e-05;4.678699136339316e-05;2.7504025894073337e-05;1.418288286876749e-05;3.745094711284813e-07;5.321574849848356e-05;1.0715669692692345e-05;3.917277636311783e-05;5.892717612370867e-05;2.756858969027003e-05;1.7522429236611525e-05;7.747216226093416e-05;0.1;39;31;27;38;100138
8.515814000172374e-05;8.637896229650033e-05;4.067737485720052e-05;7.623612137071729e-05;1.4387615538978017e-05;8.619002591780278e-07;1.9972932578028127e-06;5.866017374045605e-05;4.553949052479408e-05;5.1801534890851976e-05;7.463140417219405e-07;4.226866196574257e-05;7.180681612008609e-05;4.426937019674359e-05;7.322192063122223e-05;2.330189643968348e-05;8.131420044817255e-05;5.884312404534523e-05;2.1076309942990624e-05;0.1;42;23;35;50;100134
